player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round_x,points,played,avg,avg3,avg5,price,median_score,id,league_id,user_team_id,round_y,pick,position,autopicked,time,DEF_norm_score,MID_norm_score,RUC_norm_score,FWD_norm_score,final_score
656,Harry,Cunningham,SYD,DEF,,24,86,20,54.3,69.6667,67.6,294000,55.1282,,,,,,,,,,,,,
658,Oliver,Florent,SYD,DEF,,24,100,23,78.913,95.0,79.0,399500,79.4286,,,,,,,,,,,,,
659,Robbie,Fox,SYD,DEF,FWD,24,5,16,49.4375,21.3333,45.0,236600,53.77145,,,,,,,,,,,,,
660,Aaron,Francis,SYD,DEF,,24,37,5,49.6,41.6667,49.6,260000,52.75,,,,,,,,,,,,,
665,Will,Hayward,SYD,FWD,,24,32,23,67.3478,66.6667,54.8,318700,69.4118,,,,,,,,,,,,,
675,Logan,McDonald,SYD,FWD,,24,71,23,62.7391,63.3333,57.8,304800,63.8889,,,,,,,,,,,,,
678,Lewis,Melican,SYD,DEF,,24,73,21,52.4286,54.0,56.2,265700,51.4,,,,,,,,,,,,,
679,Callum,Mills,SYD,MID,,24,98,6,73.6667,87.0,77.4,414500,61.875,,,,,,,,,,,,,
683,Dane,Rampe,SYD,DEF,,24,42,18,56.8333,47.3333,42.0,253100,61.8407,,,,,,,,,,,,,
685,Matt,Roberts,SYD,DEF,MID,24,118,20,80.7,107.333,113.6,501500,76.44445,,,,,,,,,,,,,
69,Conor,McKenna,BRL,DEF,,24,56,14,56.0,35.3333,46.2,242900,61.540400000000005,,,,,,,,,,,,,
696,Lachlan,Bramble,WBD,DEF,MID,24,40,23,72.7391,64.0,78.0,400700,72.6316,,,,,,,,,,,,,
704,Sam,Darcy,WBD,FWD,,24,80,20,79.25,101.333,87.8,446800,76.15455,,,,,,,,,,,,-0.609,-0.609
705,Taylor,Duryea,WBD,DEF,,24,67,21,60.1905,60.6667,57.8,289200,62.7273,,,,,,,,,,,,,
707,Joel,Freijah,WBD,MID,FWD,24,61,12,68.75,86.6667,71.2,363900,64.7,,,,,,,,,,,,,
708,Harvey,Gallagher,WBD,FWD,MID,24,68,19,46.1053,50.0,46.6,222800,45.9286,,,,,,,,,,,,,
71,Logan,Morris,BRL,FWD,,24,53,15,53.7333,50.6667,60.0,284700,52.2222,,,,,,,,,,,,,
713,Arthur,Jones,WBD,FWD,,24,40,1,40.0,40.0,40.0,190900,40.0,,,,,,,,,,,,,
714,Liam,Jones,WBD,DEF,,24,40,20,70.3,51.0,62.0,337600,71.80355,,,,,,,,,,,,,
718,Rory,Lobb,WBD,FWD,,24,57,15,69.9333,61.3333,69.2,388000,64.1111,,,,,,,,,,,,,
720,Lachlan,McNeil,WBD,FWD,,24,41,11,61.6364,76.6667,65.2,333900,58.6667,,,,,,,,,,,,,
722,James,O'Donnell,WBD,DEF,,24,42,13,51.6923,41.0,52.2,258900,50.8182,,,,,,,,,,,,,
731,Jamarra,Ugle-Hagan,WBD,FWD,,24,34,21,65.9524,54.0,73.0,384500,61.3333,,,,,,,,,,,,,
732,Laitham,Vandermeer,WBD,DEF,FWD,24,16,23,48.1739,42.3333,44.2,235000,50.9375,,,,,,,,,,,,,
733,Cody,Weightman,WBD,FWD,,24,96,16,69.8125,66.6667,68.4,344800,69.4618,,,,,,,,,,,,,
735,Bailey,Williams,WBD,MID,,24,90,23,76.9565,75.6667,79.8,381500,77.0952,,,,,,,,,,,,,
736,Oscar,Allen,WCE,FWD,,24,29,11,55.4545,63.6667,62.4,340400,50.0,,,,,,,,,,,,,
740,Rhett,Bazzo,WCE,DEF,,24,25,1,25.0,25.0,25.0,178800,25.0,,,,,,,,,,,,,
743,Campbell,Chesser,WCE,MID,,24,47,18,44.3889,36.3333,38.0,208800,44.006550000000004,,,,,,,,,,,,,
744,Tom,Cole,WCE,DEF,,24,66,23,67.1304,65.6667,70.4,354300,66.2857,,,,,,,,,,,,,
745,Jamie,Cripps,WCE,FWD,,24,57,23,74.2174,74.0,76.6,378600,75.0,,,,,,,,,,,,-0.729,-0.729
747,Jack,Darling,WCE,FWD,,24,46,21,55.5714,41.3333,50.6,274900,57.125,,,,,,,,,,,,,
748,Tyrell,Dewar,WCE,FWD,,24,57,7,34.2857,47.6667,41.6,187000,26.0,,,,,,,,,,,,,
750,Harry,Edwards,WCE,DEF,,24,47,9,55.8889,35.6667,48.8,240900,64.75,,,,,,,,,,,,,
754,Reuben,Ginbey,WCE,MID,,24,30,23,69.3913,54.6667,68.0,377900,67.8235,,,,,,,,,,,,,
755,Clay,Hall,WCE,MID,,24,37,3,34.3333,34.3333,34.3333,132900,34.3333,,,,,,,,,,,,,
757,Brady,Hough,WCE,DEF,,24,18,23,62.5652,46.3333,54.2,337200,58.6,,,,,,,,,,,,,
758,Jayden,Hunt,WCE,DEF,MID,24,80,20,66.65,69.3333,68.4,362100,66.00704999999999,,,,,,,,,,,,,
760,Harvey,Johnston,WCE,MID,FWD,24,38,6,30.6667,35.3333,34.6,157800,25.875,,,,,,,,,,,,,
765,Ryan,Maric,WCE,FWD,,24,39,19,41.5263,53.6667,54.8,256000,37.5833,,,,,,,,,,,,,
767,Jack,Petruccelle,WCE,FWD,,24,56,16,50.625,44.0,45.6,236800,52.95455,,,,,,,,,,,,,
775,Jake,Waterman,WCE,FWD,,24,86,20,83.1,65.0,70.2,356300,88.1643,,,,,,,,,,,,0.634,0.634
776,Bailey J.,Williams,WCE,RUC,,24,99,23,68.6087,79.6667,75.6,356100,68.9231,,,,,,,,,,,,,
777,Jack,Williams,WCE,FWD,RUC,24,50,18,53.5,45.6667,64.6,297000,51.72855,,,,,,,,,,,,,
784,Patrick,Voss,FRE,FWD,,24,56,7,46.1429,47.3333,47.4,207800,44.5,,,,,,,,,,,,,
788,Wil,Parker,COL,DEF,,24,100,5,42.0,57.0,42.0,165200,27.5,,,,,,,,,,,,,
79,Harry,Sharp,BRL,MID,,24,6,6,39.0,19.6667,31.0,184900,51.96665,,,,,,,,,,,,,
793,Cooper,Lord,CAR,MID,,24,88,2,78.5,78.5,78.5,102400,73.75,,,,,,,,,,,,,
799,Logan,Evans,PTA,DEF,,24,104,10,68.9,69.3333,60.4,308700,68.6905,,,,,,,,,,,,,
8,Daniel,Curtin,ADE,DEF,MID,24,58,7,32.7143,51.3333,35.4,174500,26.0,,,,,,,,,,,,,
804,Jack,Hutchinson,WCE,FWD,,24,102,7,48.1429,60.3333,58.2,216400,39.2,,,,,,,,,,,,,
807,Brynn,Teakle,NTH,RUC,,24,18,11,45.3636,38.6667,38.4,235100,51.1667,,,,,,,,,,,,,
84,Darcy,Wilmot,BRL,DEF,,24,87,23,83.3478,71.3333,82.2,420500,81.75,,,,,,,,,,,,,
89,Jaxon,Binns,CAR,MID,,24,66,3,45.3333,45.3333,45.3333,152900,35.0,,,,,,,,,,,,,
91,Jack,Carroll,CAR,FWD,MID,24,38,15,41.6667,49.0,45.8,206000,48.0,,,,,,,,,,,,,
94,Alex,Cincotta,CAR,DEF,,24,47,16,48.9375,52.0,48.2,249400,48.6143,,,,,,,,,,,,,
96,Lachlan,Cowan,CAR,DEF,,24,43,16,61.0625,71.3333,60.8,337600,58.929500000000004,,,,,,,,,,,,,
